g	y1	y2	c1	c2	id	g	GClass#1	GClass#2	GClass#	Cluster#1	Cluster#2	Cluster#	joint2_1_1	joint2_1_2	joint2_2_1	joint2_2_2
50	0.0595355592571028	1.58730141005612	2	3	497	50	    0.995979	  0.00402054	1	     0.98515	   0.0148503	1	    0.985803	   0.0141969	    0.823294	    0.176706
50	1.45969918788835	0.368886845625956	3	1	498	50	    0.995979	  0.00402054	1	   0.0274787	    0.972521	2	    0.027582	    0.972418	  0.00189956	      0.9981
50	0.560393291280529	2.58317017437738	3	1	499	50	    0.995979	  0.00402054	1	  0.00891062	    0.991089	2	  0.00894415	    0.991056	  0.00060518	    0.999395
50	0.801730081113102	0.19892970963017	1	2	500	50	    0.995979	  0.00402054	1	    0.981266	   0.0187338	1	    0.982055	   0.0179453	    0.785954	    0.214046
51	2.36874080548872	2.93194261952829	3	1	501	51	  8.2415e-06	    0.999992	2	 7.33008e-06	    0.999993	2	 0.000109221	    0.999891	 7.32924e-06	    0.999993
51	3.1518422014315	0.449237631345774	3	1	502	51	  8.2415e-06	    0.999992	2	 4.14505e-05	    0.999959	2	 0.000617339	    0.999383	 4.14458e-05	    0.999959
51	2.01369270034775	3.32929502046475	3	1	503	51	  8.2415e-06	    0.999992	2	 8.91996e-06	    0.999991	2	 0.000132909	    0.999867	 8.91894e-06	    0.999991
51	1.64643655895587	1.3377909737474	2	2	504	51	  8.2415e-06	    0.999992	2	   0.0163001	      0.9837	2	    0.198032	    0.801968	   0.0162986	    0.983701
51	3.55357024269201	-0.684956850528994	3	1	505	51	  8.2415e-06	    0.999992	2	  7.4512e-05	    0.999925	2	  0.00110923	    0.998891	 7.45035e-05	    0.999925
51	1.36474307259288	0.413143118025283	2	2	506	51	  8.2415e-06	    0.999992	2	   0.0967039	    0.903296	2	    0.614712	    0.385288	   0.0966996	      0.9033
51	2.37906092988031	2.99583198237747	3	2	507	51	  8.2415e-06	    0.999992	2	 4.92048e-05	    0.999951	2	 0.000732747	    0.999267	 4.91992e-05	    0.999951
51	2.52431240405802	-0.197741099734192	3	2	508	51	  8.2415e-06	    0.999992	2	  0.00295518	    0.997045	2	   0.0423004	      0.9577	  0.00295486	    0.997045
51	3.40423968545737	2.05879880322184	3	2	509	51	  8.2415e-06	    0.999992	2	 1.93602e-05	    0.999981	2	 0.000288427	    0.999712	  1.9358e-05	    0.999981
51	1.18248581965253	0.922389206559248	2	1	510	51	  8.2415e-06	    0.999992	2	   0.0104707	    0.989529	2	    0.136209	    0.863791	   0.0104696	     0.98953
52	3.06139242820394	1.06472483616418	3	1	511	52	    0.999955	 4.49845e-05	1	 0.000328581	    0.999671	2	 0.000328595	    0.999671	 2.20547e-05	    0.999978
52	-0.429105343448991	0.763530050981664	1	3	512	52	    0.999955	 4.49845e-05	1	    0.999783	 0.000217218	1	    0.999783	 0.000217082	    0.996774	  0.00322559
52	0.564731285905148	0.332865654690194	1	3	513	52	    0.999955	 4.49845e-05	1	    0.999017	  0.00098263	1	    0.999018	 0.000982025	    0.985561	   0.0144386
52	0.351596488937658	-0.556680886306596	1	3	514	52	    0.999955	 4.49845e-05	1	    0.999805	 0.000194904	1	    0.999805	 0.000194782	    0.997105	  0.00289513
52	-0.188811147454634	0.967470240583561	1	3	515	52	    0.999955	 4.49845e-05	1	    0.999527	 0.000472824	1	    0.999527	 0.000472531	    0.993004	  0.00699648
52	0.0145061191099079	-0.613974716994206	1	3	516	52	    0.999955	 4.49845e-05	1	    0.999911	 8.90013e-05	1	    0.999911	 8.89458e-05	    0.998676	  0.00132398
52	1.27844114278045	0.456997745043616	1	3	517	52	    0.999955	 4.49845e-05	1	    0.994687	  0.00531272	1	     0.99469	  0.00530964	    0.926307	   0.0736929
52	-0.732813236507002	-1.71692535002389	1	3	518	52	    0.999955	 4.49845e-05	1	    0.999995	 4.66488e-06	1	    0.999995	 4.66196e-06	    0.999931	 6.94758e-05
52	-1.7390944648718	-0.139418687663521	1	2	519	52	    0.999955	 4.49845e-05	1	     0.99994	 5.95475e-05	1	     0.99994	 5.95104e-05	    0.999114	  0.00088619
52	0.273964250078823	-0.13227341898055	2	1	520	52	    0.999955	 4.49845e-05	1	    0.817102	    0.182898	1	    0.817128	    0.182872	    0.230658	    0.769342
53	4.28137417039311	1.65785543784333	3	2	521	53	    0.995689	  0.00431125	1	 6.92633e-05	    0.999931	2	  6.9543e-05	     0.99993	 4.66647e-06	    0.999995
53	0.71146329337436	0.482859087989813	1	3	522	53	    0.995689	  0.00431125	1	    0.998266	  0.00173415	1	    0.998362	  0.00163829	    0.976127	   0.0238727
53	-0.327026741212407	-0.545909206056171	1	3	523	53	    0.995689	  0.00431125	1	     0.99995	 5.03797e-05	1	    0.999952	 4.75325e-05	    0.999292	 0.000707942
53	0.752337021003662	-0.245274487838844	1	2	524	53	    0.995689	  0.00431125	1	    0.990438	  0.00956168	1	    0.990917	  0.00908268	    0.879812	    0.120188
53	1.96764096541687	1.79638206094513	1	3	525	53	    0.995689	  0.00431125	1	    0.867759	    0.132241	1	    0.870174	    0.129826	    0.310215	    0.689785
53	2.53894147572186	1.4606811736545	2	3	526	53	    0.995689	  0.00431125	1	    0.282647	    0.717353	2	    0.283758	    0.716242	   0.0258942	    0.974106
53	1.02553984061097	0.334962513791403	1	3	527	53	    0.995689	  0.00431125	1	    0.997221	   0.0027786	1	    0.997373	  0.00262707	    0.962227	   0.0377733
53	0.168403054080673	0.597612525405149	1	3	528	53	    0.995689	  0.00431125	1	    0.999358	 0.000641794	1	    0.999394	 0.000605806	    0.991047	  0.00895332
53	1.86914285527929	0.979365730489364	3	3	529	53	    0.995689	  0.00431125	1	     0.33971	     0.66029	2	    0.341036	    0.658964	   0.0335598	     0.96644
53	-1.42898463591191	0.20581251589182	1	3	530	53	    0.995689	  0.00431125	1	    0.999986	 1.39147e-05	1	    0.999987	  1.3128e-05	    0.999804	 0.000195619
54	-0.765301345943618	-0.0770628708439938	1	3	531	54	  0.00661064	    0.993389	2	    0.999478	 0.000521953	1	    0.999965	 3.52563e-05	    0.999475	 0.000525192
54	2.01229300082871	2.94015233493214	2	2	532	54	  0.00661064	    0.993389	2	 0.000838568	    0.999161	2	   0.0113355	    0.988664	 0.000768715	    0.999231
54	2.17484059248312	2.15722660602969	3	1	533	54	  0.00661064	    0.993389	2	 3.73212e-05	    0.999963	2	 0.000509183	    0.999491	 3.41811e-05	    0.999966
54	2.46798660689207	3.36151030118809	1	1	534	54	  0.00661064	    0.993389	2	 0.000170187	     0.99983	2	  0.00231834	    0.997682	 0.000155892	    0.999844
54	2.83208575008799	3.04025159251125	3	2	535	54	  0.00661064	    0.993389	2	 1.84915e-05	    0.999982	2	  0.00025234	    0.999748	 1.69354e-05	    0.999983
54	1.46593876941634	0.709810400411061	3	3	536	54	  0.00661064	    0.993389	2	    0.110771	    0.889229	2	    0.641607	    0.358393	    0.107239	    0.892761
54	2.25031480915119	0.727029004496208	3	1	537	54	  0.00661064	    0.993389	2	 0.000229344	    0.999771	2	  0.00312205	    0.996878	 0.000210094	     0.99979
54	2.67493991052	0.856014061423501	3	2	538	54	  0.00661064	    0.993389	2	 0.000568753	    0.999431	2	  0.00771215	    0.992288	 0.000521216	    0.999479
54	1.53183147909528	-0.856181615214625	2	2	539	54	  0.00661064	    0.993389	2	    0.285317	    0.714683	2	    0.853802	    0.146198	    0.281534	    0.718466
54	0.00723208312143099	-0.203147596404968	1	3	540	54	  0.00661064	    0.993389	2	    0.997793	  0.00220669	1	    0.999851	 0.000149291	     0.99778	  0.00222038
55	1.74021453276812	0.878772985323631	2	2	541	55	     0.01575	     0.98425	2	   0.0286479	    0.971352	2	    0.274174	    0.725826	   0.0247189	    0.975281
55	2.06807751372061	2.10393048958157	3	2	542	55	     0.01575	     0.98425	2	 0.000427409	    0.999573	2	  0.00520513	    0.994795	 0.000350956	    0.999649
55	0.101301640858508	-1.77518859286705	3	3	543	55	     0.01575	     0.98425	2	      0.9823	   0.0176998	1	    0.998774	  0.00122584	    0.982037	   0.0179634
55	3.42742703056819	1.39945730157758	3	3	544	55	     0.01575	     0.98425	2	 0.000754222	    0.999246	2	  0.00915765	    0.990842	 0.000619751	     0.99938
55	-1.22246602671185	-0.58863445330579	1	3	545	55	     0.01575	     0.98425	2	    0.999896	 0.000103937	1	    0.999993	  7.0786e-06	    0.999895	 0.000105487
55	0.907976100978749	0.657184931668522	2	1	546	55	     0.01575	     0.98425	2	   0.0307064	    0.969294	2	    0.289171	    0.710829	   0.0265705	    0.973429
55	2.57595606426701	1.7562746086984	3	3	547	55	     0.01575	     0.98425	2	  0.00303932	    0.996961	2	   0.0361415	    0.963859	  0.00250962	     0.99749
55	-1.12163968379904	0.59269440136182	1	3	548	55	     0.01575	     0.98425	2	    0.999395	 0.000605449	1	    0.999959	 4.12536e-05	    0.999386	 0.000614477
55	0.760427345794382	0.860657808380448	3	1	549	55	     0.01575	     0.98425	2	  0.00528513	    0.994715	2	   0.0615866	    0.938413	   0.0043842	    0.995616
55	2.89075862880026	1.26299841760752	3	2	550	55	     0.01575	     0.98425	2	 0.000225578	    0.999774	2	  0.00275227	    0.997248	 0.000185146	    0.999815
56	2.5896555883443	0.615515712264919	3	2	551	56	  0.00235485	    0.997645	2	 0.000899164	    0.999101	2	    0.012826	    0.987174	 0.000871012	    0.999129
56	2.11112873424829	2.0200575375398	3	2	552	56	  0.00235485	    0.997645	2	 0.000371351	    0.999629	2	  0.00533327	    0.994667	 0.000359638	     0.99964
56	0.736584227169763	3.16053522471107	2	1	553	56	  0.00235485	    0.997645	2	  0.00119608	    0.998804	2	   0.0169964	    0.983004	  0.00115879	    0.998841
56	0.818402988284655	0.0286189851840846	2	3	554	56	  0.00235485	    0.997645	2	    0.885663	    0.114337	1	    0.991391	  0.00860876	    0.885413	    0.114587
56	3.2750367984048	0.926223866115156	3	2	555	56	  0.00235485	    0.997645	2	 0.000128624	    0.999871	2	  0.00185309	    0.998147	 0.000124553	    0.999875
56	0.702157415647052	2.64965904253226	1	1	556	56	  0.00235485	    0.997645	2	   0.0203275	    0.979672	2	    0.231655	    0.768345	   0.0198287	    0.980171
56	-3.32666915657867	0.649314744846493	1	3	557	56	  0.00235485	    0.997645	2	    0.999992	 8.00045e-06	1	    0.999999	 5.37997e-07	    0.999992	 8.01807e-06
56	0.567361420636415	3.0916607210477	3	1	558	56	  0.00235485	    0.997645	2	 0.000294405	    0.999706	2	  0.00423241	    0.995768	  0.00028511	    0.999715
56	1.69493232160881	1.66535467007918	3	3	559	56	  0.00235485	    0.997645	2	   0.0197937	    0.980206	2	    0.226832	    0.773168	    0.019305	    0.980695
56	1.10332370624763	2.00069913253575	1	2	560	56	  0.00235485	    0.997645	2	    0.141751	    0.858249	2	    0.708836	    0.291164	    0.140412	    0.859588
57	0.214947892761473	-2.8035051369237	3	2	561	57	 4.89166e-05	    0.999951	2	    0.917487	   0.0825133	1	    0.994002	  0.00599846	    0.917483	   0.0825171
57	0.618733330033799	1.23818210013662	2	1	562	57	 4.89166e-05	    0.999951	2	   0.0224145	    0.977585	2	    0.254589	    0.745411	   0.0224032	    0.977597
57	2.33866494672126	2.87485789848731	2	2	563	57	 4.89166e-05	    0.999951	2	 0.000413725	    0.999586	2	  0.00612664	    0.993873	 0.000413446	    0.999587
57	3.88225733812716	1.92132476754247	3	1	564	57	 4.89166e-05	    0.999951	2	 1.06148e-06	    0.999999	2	 1.58089e-05	    0.999984	 1.06076e-06	    0.999999
57	2.15028750404687	0.808538584050647	3	2	565	57	 4.89166e-05	    0.999951	2	  0.00176452	    0.998235	2	   0.0256515	    0.974348	  0.00176335	    0.998237
57	3.73076843394802	1.4390980144841	2	1	566	57	 4.89166e-05	    0.999951	2	 1.89156e-05	    0.999981	2	 0.000281646	    0.999718	 1.89028e-05	    0.999981
57	2.83182756211169	1.29819693299075	3	2	567	57	 4.89166e-05	    0.999951	2	 0.000201191	    0.999799	2	   0.0029881	    0.997012	 0.000201054	    0.999799
57	1.75650710807738	0.746296546663908	3	1	568	57	 4.89166e-05	    0.999951	2	 0.000602308	    0.999398	2	   0.0088961	    0.991104	 0.000601902	    0.999398
57	1.51440124861899	1.0621787225582	2	1	569	57	 4.89166e-05	    0.999951	2	  0.00425801	    0.995742	2	   0.0598769	    0.940123	  0.00425529	    0.995745
57	0.987152797165051	2.48704972714445	2	1	570	57	 4.89166e-05	    0.999951	2	  0.00180308	    0.998197	2	   0.0261985	    0.973802	  0.00180189	    0.998198
58	1.72845849041289	1.41291343153937	3	1	571	58	 0.000979112	    0.999021	2	 0.000260521	    0.999739	2	  0.00381713	    0.996183	 0.000257035	    0.999743
58	2.83755561707706	0.944466777441697	3	2	572	58	 0.000979112	    0.999021	2	 0.000326664	    0.999673	2	  0.00478199	    0.995218	 0.000322298	    0.999678
58	1.34445867945013	1.05112351116347	3	1	573	58	 0.000979112	    0.999021	2	 0.000983219	    0.999017	2	   0.0142671	    0.985733	   0.0009702	     0.99903
58	2.23429718139711	2.61507039856067	3	1	574	58	 0.000979112	    0.999021	2	 1.57986e-05	    0.999984	2	 0.000232245	    0.999768	 1.55864e-05	    0.999984
58	2.46936996217464	1.88247083404497	3	1	575	58	 0.000979112	    0.999021	2	 2.67307e-05	    0.999973	2	 0.000392893	    0.999607	 2.63718e-05	    0.999974
58	0.9009126334348	2.04688579033968	3	1	576	58	 0.000979112	    0.999021	2	 0.000638294	    0.999362	2	  0.00930485	    0.990695	   0.0006298	     0.99937
58	-0.207742430701712	0.864433469112217	1	2	577	58	 0.000979112	    0.999021	2	     0.92688	   0.0731204	1	    0.994729	  0.00527051	    0.926813	   0.0731869
58	-0.00657890176658733	-0.269237414798805	3	2	578	58	 0.000979112	    0.999021	2	    0.431134	    0.568866	2	    0.918522	    0.081478	    0.430656	    0.569344
58	0.989466151331979	0.297397360868801	2	2	579	58	 0.000979112	    0.999021	2	    0.219248	    0.780752	2	    0.806619	    0.193381	    0.218673	    0.781327
58	1.52519996830046	2.21233687626781	2	1	580	58	 0.000979112	    0.999021	2	 0.000849849	     0.99915	2	   0.0123538	    0.987646	 0.000838574	    0.999161
59	1.33963280489758	0.761917150195596	3	2	581	59	 0.000488053	    0.999512	2	    0.010906	    0.989094	2	    0.140426	    0.859574	   0.0108427	    0.989157
59	1.75758298701624	3.24478604213816	2	1	582	59	 0.000488053	    0.999512	2	 0.000114613	    0.999885	2	  0.00169398	    0.998306	 0.000113842	    0.999886
59	2.07593857445335	1.92998245392547	3	1	583	59	 0.000488053	    0.999512	2	 5.89313e-05	    0.999941	2	 0.000871669	    0.999128	 5.85345e-05	    0.999941
59	2.64249482811337	2.00665670136693	1	1	584	59	 0.000488053	    0.999512	2	 0.000755062	    0.999245	2	   0.0110628	    0.988937	 0.000750029	     0.99925
59	-0.409203312086572	-0.151669669308668	1	3	585	59	 0.000488053	    0.999512	2	    0.999004	  0.00099551	1	    0.999933	 6.68889e-05	    0.999004	 0.000995964
59	1.15149198474071	-0.120450847155099	2	2	586	59	 0.000488053	    0.999512	2	     0.25592	     0.74408	2	    0.836558	    0.163442	    0.255636	    0.744364
59	0.757601467344168	2.71823994297755	2	1	587	59	 0.000488053	    0.999512	2	  0.00212212	    0.997878	2	   0.0305259	    0.969474	  0.00210825	    0.997892
59	1.14401299209789	0.795049172318061	1	1	588	59	 0.000488053	    0.999512	2	   0.0955032	    0.904497	2	    0.610752	    0.389248	   0.0952516	    0.904748
59	0.381289861462855	2.59524447801733	2	1	589	59	 0.000488053	    0.999512	2	  0.00561304	    0.994387	2	   0.0771508	    0.922849	  0.00557811	    0.994422
59	1.99165407824154	4.26668857766969	3	1	590	59	 0.000488053	    0.999512	2	 2.31546e-06	    0.999998	2	 3.42752e-05	    0.999966	 2.29986e-06	    0.999998
60	-0.294244385630499	1.21245808186003	1	3	591	60	  0.00061842	    0.999382	2	    0.992161	  0.00783949	1	     0.99947	 0.000530194	    0.992156	  0.00784401
60	4.44446075848806	2.92775583788612	3	1	592	60	  0.00061842	    0.999382	2	 7.03258e-08	           1	2	 1.03918e-06	    0.999999	 6.97263e-08	           1
60	1.5887214000996	0.64777552835613	2	1	593	60	  0.00061842	    0.999382	2	  0.00639551	    0.993604	2	   0.0869065	    0.913094	  0.00634569	    0.993654
60	1.44325327327858	2.02013779722757	3	1	594	60	  0.00061842	    0.999382	2	 0.000205736	    0.999794	2	  0.00303156	    0.996968	 0.000203987	    0.999796
60	2.32810873789794	1.19334967648748	3	1	595	60	  0.00061842	    0.999382	2	 9.46141e-05	    0.999905	2	  0.00139627	    0.998604	 9.38086e-05	    0.999906
60	1.62093127358602	1.67756464313072	2	2	596	60	  0.00061842	    0.999382	2	   0.0108862	    0.989114	2	    0.140016	    0.859984	   0.0108063	    0.989194
60	1.25879744098089	2.82687769946027	3	1	597	60	  0.00061842	    0.999382	2	 9.64711e-05	    0.999904	2	  0.00142364	    0.998576	 9.56498e-05	    0.999904
60	-0.222285165741335	2.76587388296017	1	3	598	60	  0.00061842	    0.999382	2	    0.923994	   0.0760065	1	    0.994508	  0.00549245	     0.92395	   0.0760501
60	1.58403276615946	2.26009360199248	3	1	599	60	  0.00061842	    0.999382	2	 0.000107949	    0.999892	2	  0.00159277	    0.998407	  0.00010703	    0.999893
60	2.75007437072929	2.33872529860204	3	1	600	60	  0.00061842	    0.999382	2	  7.4899e-06	    0.999993	2	 0.000110664	    0.999889	 7.42606e-06	    0.999993
